,metascore,title,console,date,Global_Sales,User_Score
1611,68,Harry Potter: Quidditch World Cup,GC, 2003,0.19,75.0
1612,69,Harry Potter: Quidditch World Cup,PC, 2003,0.19,75.0
1613,69,Harry Potter: Quidditch World Cup,XBOX, 2003,0.19,75.0
1614,68,Harry Potter: Quidditch World Cup,PS2, 2003,0.19,75.0
1615,72,X-Men: Mutant Academy 2,PS, 2001,0.72,84.0
1616,78,Ace Attorney Investigations: Miles Edgeworth,DS, 2010,0.7,84.0
1617,76,Phantasy Star Collection,GBA, 2002,0.11,81.0
1618,76,Beach Spikers: Virtua Beach Volleyball,GC, 2002,0.1,81.0
1619,76,Summoner 2,PS2, 2002,0.21,83.0
1620,72,Arc the Lad: Twilight of the Spirits,PS2, 2003,0.36,82.0
1621,73,The Urbz: Sims in the City,GC, 2004,0.34,65.0
1622,70,The Urbz: Sims in the City,PS2, 2004,0.34,65.0
1623,67,The Urbz: Sims in the City,DS, 2004,0.34,65.0
1624,70,The Urbz: Sims in the City,XBOX, 2004,0.34,65.0
1625,80,Battlefield 2: Modern Combat,PS2, 2005,0.41,73.0
1626,80,Battlefield 2: Modern Combat,XBOX, 2005,0.41,73.0
1627,77,Battlefield 2: Modern Combat,X360, 2006,0.41,73.0
1628,65,Cel Damage,XBOX, 2001,0.06,68.0
1629,67,Cel Damage,GC, 2002,0.06,68.0
1630,75,Alice: Madness Returns,PC, 2011,0.12,84.0
1631,70,Alice: Madness Returns,X360, 2011,0.12,84.0
1632,70,Alice: Madness Returns,PS3, 2011,0.12,84.0
1633,79,Ys Seven,PSP, 2010,0.23,85.0
1634,80,Ys Seven,PC, 2017,0.23,85.0
1635,75,Dragon Ball Z: The Legacy of Goku II,GBA, 2003,1.09,89.0
1636,72,Naruto: Clash of Ninja Revolution 2,WII, 2008,0.38,84.0
1637,77,Rune Factory 3: A Fantasy Harvest Moon,DS, 2010,0.4,86.0
1638,73,Polarium,DS, 2005,0.26,84.0
1639,82,College Hoops 2K6,XBOX, 2005,0.1,92.0
1640,70,College Hoops 2K6,X360, 2006,0.1,92.0
1641,77,College Hoops 2K6,PS2, 2005,0.1,92.0
1642,79,Hunter: The Reckoning,XBOX, 2002,0.1,76.0
1643,70,Hunter: The Reckoning,GC, 2002,0.1,76.0
1644,59,True Crime: New York City,GC, 2005,0.17,88.0
1645,60,True Crime: New York City,PS2, 2005,0.17,88.0
1646,60,True Crime: New York City,XBOX, 2005,0.17,88.0
1647,54,True Crime: New York City,PC, 2006,0.17,88.0
1648,79,Transformers: Fall of Cybertron,X360, 2012,0.01,79.0
1649,77,Transformers: Fall of Cybertron,PS3, 2012,0.01,79.0
1650,78,Transformers: Fall of Cybertron,PC, 2012,0.01,79.0
1651,79,Stella Glow,3DS, 2015,0.24,87.0
1652,84,Tony Hawk's American Sk8land,DS, 2005,0.21,87.0
1653,64,Tony Hawk's American Sk8land,GBA, 2005,0.21,87.0
1654,84,The Warriors,PS2, 2005,0.27,78.0
1655,85,The Warriors,XBOX, 2005,0.27,78.0
1656,81,The Warriors,PSP, 2007,0.27,78.0
1657,76,NHL Slapshot,WII, 2010,0.42,81.0
1658,76,Green Day: Rock Band,WII, 2010,0.36,88.0
1659,75,Green Day: Rock Band,X360, 2010,0.36,88.0
1660,76,Green Day: Rock Band,PS3, 2010,0.36,88.0
1661,82,Sonic Rush,DS, 2005,3.12,85.0
1662,75,I-Ninja,XBOX, 2003,0.07,84.0
1663,73,I-Ninja,PS2, 2003,0.07,84.0
1664,77,I-Ninja,GC, 2003,0.07,84.0
1665,75,Double Dragon Advance,GBA, 2003,0.05,84.0
1666,77,FIFA World Cup: Germany 2006,XBOX, 2006,0.03,69.0
1667,77,FIFA World Cup: Germany 2006,PS2, 2006,0.03,69.0
1668,77,FIFA World Cup: Germany 2006,PC, 2006,0.03,69.0
1669,72,FIFA World Cup: Germany 2006,PSP, 2006,0.03,69.0
1670,71,FIFA World Cup: Germany 2006,DS, 2006,0.03,69.0
1671,72,FIFA World Cup: Germany 2006,X360, 2006,0.03,69.0
1672,76,FIFA World Cup: Germany 2006,GC, 2006,0.03,69.0
1673,78,Lost Odyssey,X360, 2008,0.9,83.0
1674,77,Final Fantasy III,DS, 2006,2.08,71.0
1675,71,Spectrobes: Origins,WII, 2009,0.19,84.0
1676,56,Teenage Mutant Ninja Turtles,XBOX, 2003,0.3,84.0
1677,59,Teenage Mutant Ninja Turtles,PS2, 2003,0.3,84.0
1678,71,Teenage Mutant Ninja Turtles,GBA, 2003,0.3,84.0
1679,57,Teenage Mutant Ninja Turtles,GC, 2003,0.3,84.0
1680,73,Pump It Up: Exceed,PS2, 2005,0.02,75.0
1681,74,Pump It Up: Exceed,XBOX, 2005,0.02,75.0
1682,53,HSX HyperSonic.Xtreme,PS2, 2003,0.51,84.0
1683,80,Naruto Shippuden: Ultimate Ninja Storm 4,XONE, 2016,0.3,85.0
1684,79,Naruto Shippuden: Ultimate Ninja Storm 4,PS4, 2016,0.3,85.0
1685,76,Knights in the Nightmare,DS, 2009,0.08,86.0
1686,75,Knights in the Nightmare,PSP, 2010,0.08,86.0
1687,83,F1 2001,PS2, 2001,0.06,55.0
1688,79,F1 2001,PC, 2001,0.06,55.0
1689,83,F1 2001,XBOX, 2001,0.06,55.0
1690,74,All-Star Baseball 2004,XBOX, 2003,0.08,92.0
1691,80,All-Star Baseball 2004,GC, 2003,0.08,92.0
1692,78,All-Star Baseball 2004,PS2, 2003,0.08,92.0
1693,84,Rayman Advance,GBA, 2001,0.5,84.0
1694,68,Phantasy Star Universe,PS2, 2006,0.12,74.0
1695,64,Phantasy Star Universe,X360, 2006,0.12,74.0
1696,59,Phantasy Star Universe,PC, 2006,0.12,74.0
1697,70,ATV Quad Power Racing 2,GC, 2003,0.28,90.0
1698,81,Doom,GBA, 2001,0.03,82.0
1699,82,Doom,X360, 2006,0.03,82.0
1700,46,Lowrider,PS2, 2003,0.26,84.0
1701,75,The Legendary Starfy,DS, 2009,0.85,84.0
1702,73,Fantasy Life,3DS, 2014,1.13,86.0
1703,68,Dynasty Warriors 8,PS3, 2013,0.15,75.0
1704,65,Dynasty Warriors 8,X360, 2013,0.15,75.0
1705,84,The Binding of Isaac,PC, 2011,0.03,83.0
1706,82,Seaman,DC, 2000,0.52,84.0
1707,84,Knockout Kings 2001,PS, 2000,0.41,85.0
1708,79,Black,PS2, 2006,0.42,80.0
1709,77,Black,XBOX, 2006,0.42,80.0
1710,93,SSX,PS2, 2000,0.7,64.0
1711,81,SSX,PS3, 2012,0.7,64.0
1712,82,SSX,X360, 2012,0.7,64.0
1713,83,No More Heroes,WII, 2008,0.55,84.0
1714,79,Star Wars: Empire at War,PC, 2006,0.08,84.0
1715,57,Vietcong: Purple Haze,XBOX, 2004,0.08,84.0
1716,48,Vietcong: Purple Haze,PS2, 2004,0.08,84.0
1717,56,Sonic Riders: Zero Gravity,PS2, 2008,0.18,83.0
1718,56,Sonic Riders: Zero Gravity,WII, 2008,0.18,83.0
1719,83,Contra 4,DS, 2007,0.3,84.0
1720,83,Rogue Galaxy,PS2, 2007,0.84,84.0
1721,86,Skate,X360, 2007,0.37,82.0
1722,85,Skate,PS3, 2007,0.37,82.0
1723,66,Rumble Roses,PS2, 2004,0.39,85.0
1724,85,Fable,XBOX, 2004,2.66,85.0
1725,84,Trine 2,PC, 2011,0.04,84.0
1726,85,Trine 2,X360, 2011,0.04,84.0
1727,85,Trine 2,PS3, 2011,0.04,84.0
1728,89,Need for Speed: Hot Pursuit 2,PS2, 2002,0.8,83.0
1729,68,Need for Speed: Hot Pursuit 2,GC, 2002,0.8,83.0
1730,73,Need for Speed: Hot Pursuit 2,PC, 2002,0.8,83.0
1731,75,Need for Speed: Hot Pursuit 2,XBOX, 2002,0.8,83.0
1732,69,Dance Dance Revolution: Mario Mix,GC, 2005,0.47,84.0
1733,88,ESPN NHL Hockey,XBOX, 2003,0.11,84.0
1734,90,ESPN NHL Hockey,PS2, 2003,0.11,84.0
1735,87,Super Monkey Ball 2,GC, 2002,1.52,85.0
1736,81,Worms: Open Warfare 2,DS, 2007,0.35,91.0
1737,80,Worms: Open Warfare 2,PSP, 2007,0.35,91.0
1738,89,ESPN NBA Basketball,PS2, 2003,0.27,82.0
1739,87,ESPN NBA Basketball,XBOX, 2003,0.27,82.0
1740,53,B-Boy,PS2, 2008,0.05,78.0
1741,50,B-Boy,PSP, 2008,0.05,78.0
1742,90,Super Mario 3D Land,3DS, 2011,10.81,84.0
1743,90,Total War: Shogun 2,PC, 2011,0.6,83.0
1744,93,World Soccer Winning Eleven 6 International,PS2, 2003,2.99,91.0
1745,89,Titanfall 2,PS4, 2016,0.08,80.0
1746,87,Titanfall 2,XONE, 2016,0.08,80.0
1747,86,Titanfall 2,PC, 2016,0.08,80.0
1748,94,Madden NFL 2004,PS2, 2003,0.31,66.0
1749,92,Madden NFL 2004,XBOX, 2003,0.31,66.0
1750,91,Madden NFL 2004,PC, 2003,0.31,66.0
1751,94,Madden NFL 2004,GC, 2003,0.31,66.0
1752,70,Madden NFL 2004,GBA, 2003,0.31,66.0
1753,82,Guitar Hero III: Legends of Rock,PS2, 2007,0.02,72.0
1754,86,Guitar Hero III: Legends of Rock,WII, 2007,0.02,72.0
1755,85,Guitar Hero III: Legends of Rock,X360, 2007,0.02,72.0
1756,83,Guitar Hero III: Legends of Rock,PS3, 2007,0.02,72.0
1757,79,Guitar Hero III: Legends of Rock,PC, 2007,0.02,72.0
1758,83,Professor Layton and the Last Specter,DS, 2011,2.67,87.0
1759,84,James Bond 007: Everything or Nothing,PS2, 2004,0.17,83.0
1760,84,James Bond 007: Everything or Nothing,GC, 2004,0.17,83.0
1761,73,James Bond 007: Everything or Nothing,GBA, 2003,0.17,83.0
1762,83,James Bond 007: Everything or Nothing,XBOX, 2004,0.17,83.0
1763,78,Tales of the Abyss,PS2, 2006,0.57,84.0
1764,75,Tales of the Abyss,3DS, 2012,0.57,84.0
1765,84,Full Spectrum Warrior,XBOX, 2004,0.3,80.0
1766,74,Full Spectrum Warrior,PS2, 2005,0.3,80.0
1767,80,Full Spectrum Warrior,PC, 2004,0.3,80.0
1768,69,Serious Sam: Next Encounter,GC, 2004,0.02,84.0
1769,65,Serious Sam: Next Encounter,PS2, 2004,0.02,84.0
1770,84,Fatal Frame II: Crimson Butterfly Director's Cut,XBOX, 2004,0.05,83.0
1771,91,Dishonored,PC, 2012,1.53,79.0
1772,88,Dishonored,X360, 2012,1.53,79.0
1773,89,Dishonored,PS3, 2012,1.53,79.0
1774,92,Rock Band,PS3, 2007,1.11,68.0
1775,92,Rock Band,X360, 2007,1.11,68.0
1776,82,Rock Band,PS2, 2007,1.11,68.0
1777,80,Rock Band,WII, 2008,1.11,68.0
1778,83,Final Fantasy V Advance,GBA, 2006,0.26,72.0
1779,82,Botanicula,PC, 2012,0.03,83.0
1780,82,WarioWare D.I.Y.,DS, 2010,0.59,87.0
1781,63,Drakengard,PS2, 2004,0.65,91.0
1782,84,Mortal Kombat,PS3, 2011,0.65,78.0
1783,86,Mortal Kombat,X360, 2011,0.65,78.0
1784,85,Mortal Kombat,VITA, 2012,0.65,78.0
1785,80,LEGO The Lord of the Rings,X360, 2012,0.22,82.0
1786,82,LEGO The Lord of the Rings,PS3, 2012,0.22,82.0
1787,54,LEGO The Lord of the Rings,VITA, 2012,0.22,82.0
1788,67,Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2, 2005,0.27,84.0
1789,80,Pokemon Conquest,DS, 2012,1.02,82.0
1790,80,The Last Story,WII, 2012,0.65,84.0
1791,69,Final Fantasy Explorers,3DS, 2016,0.54,70.0
1792,82,Resident Evil: Revelations,3DS, 2012,0.04,70.0
1793,78,Resident Evil: Revelations,Switch, 2017,0.04,70.0
1794,80,Resident Evil: Revelations,WIIU, 2013,0.04,70.0
1795,75,Resident Evil: Revelations,X360, 2013,0.04,70.0
1796,74,Resident Evil: Revelations,PS3, 2013,0.04,70.0
1797,70,Resident Evil: Revelations,PS4, 2017,0.04,70.0
1798,77,Resident Evil: Revelations,PC, 2013,0.04,70.0
1799,80,Ys: The Oath in Felghana,PSP, 2010,0.15,83.0
1800,73,Ys: The Oath in Felghana,PC, 2012,0.15,83.0
1801,62,DemiKids: Light Version,GBA, 2003,0.02,83.0
1802,85,Rumble Racing,PS2, 2001,0.21,82.0
1803,86,The Legend of Zelda: Twilight Princess HD,WIIU, 2016,1.03,84.0
1804,89,Phantasy Star Online,DC, 2001,0.2,91.0
1805,90,Madden NFL 2002,XBOX, 2001,0.58,81.0
1806,88,Madden NFL 2002,PS, 2001,0.58,81.0
1807,89,Madden NFL 2002,GC, 2001,0.58,81.0
1808,94,Madden NFL 2002,PS2, 2001,0.58,81.0
1809,71,Madden NFL 2002,PC, 2001,0.58,81.0
1810,95,Gran Turismo 3: A-Spec,PS2, 2001,14.98,84.0
1811,87,New Super Mario Bros. Wii,WII, 2009,28.32,84.0
1812,58,Madagascar: Escape 2 Africa,PS3, 2008,0.01,80.0
1813,62,Madagascar: Escape 2 Africa,X360, 2008,0.01,80.0
1814,88,NHL 10,X360, 2009,0.57,79.0
1815,88,NHL 10,PS3, 2009,0.57,79.0
1816,81,Muramasa: The Demon Blade,WII, 2009,0.6,87.0
1817,67,Legaia 2: Duel Saga,PS2, 2002,0.26,84.0
1818,64,Forever Kingdom,PS2, 2002,0.09,78.0
1819,86,Call of Duty 2,PC, 2005,0.06,84.0
1820,89,Call of Duty 2,X360, 2005,0.06,84.0
1821,62,Resident Evil Archives: Resident Evil Zero,WII, 2009,0.24,82.0
1822,90,World Soccer Winning Eleven 8 International,XBOX, 2005,0.09,84.0
1823,91,World Soccer Winning Eleven 8 International,PS2, 2005,0.09,84.0
1824,88,World Soccer Winning Eleven 8 International,PC, 2005,0.09,84.0
1825,89,Guild Wars,PC, 2005,0.03,84.0
1826,88,Shovel Knight,WIIU, 2014,0.08,76.0
1827,90,Shovel Knight,3DS, 2014,0.08,76.0
1828,85,Shovel Knight,PC, 2014,0.08,76.0
1829,86,Shovel Knight,XONE, 2015,0.08,76.0
1830,90,Shovel Knight,PS4, 2015,0.08,76.0
1831,89,Castlevania: Dawn of Sorrow,DS, 2005,0.43,85.0
1832,85,NHL 2004,GC, 2003,0.1,84.0
1833,87,NHL 2004,PC, 2003,0.1,84.0
1834,85,NHL 2004,PS2, 2003,0.1,84.0
1835,85,NHL 2004,XBOX, 2003,0.1,84.0
1836,66,Whiplash,PS2, 2003,0.13,87.0
1837,91,NCAA Football 2003,PS2, 2002,0.21,81.0
1838,91,NCAA Football 2003,GC, 2002,0.21,81.0
1839,90,NCAA Football 2003,XBOX, 2002,0.21,81.0
1840,85,Assetto Corsa,PC, 2014,0.02,67.0
1841,63,Assetto Corsa,XONE, 2016,0.02,67.0
1842,73,Assetto Corsa,PS4, 2016,0.02,67.0
1843,91,Battlefield 2,PC, 2005,0.08,84.0
1844,64,"Warhammer 40,000: Fire Warrior",PS2, 2003,0.15,83.0
1845,47,"Warhammer 40,000: Fire Warrior",PC, 2003,0.15,83.0
1846,92,Uncharted 3: Drake's Deception,PS3, 2011,6.74,83.0
1847,81,Alien: Isolation,PC, 2014,0.14,84.0
1848,79,Alien: Isolation,PS4, 2014,0.14,84.0
1849,78,Alien: Isolation,XONE, 2014,0.14,84.0
1850,91,LittleBigPlanet 2,PS3, 2011,3.39,84.0
1851,77,Broken Sword: The Sleeping Dragon,XBOX, 2003,0.02,83.0
1852,82,Broken Sword: The Sleeping Dragon,PC, 2003,0.02,83.0
1853,62,Bee Movie Game,WII, 2007,0.1,75.0
1854,65,Bee Movie Game,PS2, 2007,0.1,75.0
1855,58,Bee Movie Game,DS, 2007,0.1,75.0
1856,71,Bee Movie Game,X360, 2007,0.1,75.0
1857,84,The Movies,PC, 2005,0.04,83.0
1858,83,Icewind Dale II,PC, 2002,0.01,83.0
1859,63,Crash 'N' Burn,PS2, 2004,0.09,64.0
1860,65,Crash 'N' Burn,XBOX, 2004,0.09,64.0
1861,90,Forza Motorsport 2,X360, 2007,4.05,83.0
1862,86,Onimusha: Warlords,PS2, 2001,2.7,82.0
1863,68,Pokemon Ranger: Shadows of Almia,DS, 2008,2.28,82.0
1864,69,Kya: Dark Lineage,PS2, 2003,0.16,89.0
1865,85,Castlevania: Portrait of Ruin,DS, 2006,0.4,83.0
1866,85,Unreal Championship 2: The Liandri Conflict,XBOX, 2005,0.28,82.0
1867,70,Crash Nitro Kart,XBOX, 2003,0.26,74.0
1868,69,Crash Nitro Kart,PS2, 2003,0.26,74.0
1869,66,Crash Nitro Kart,GC, 2003,0.26,74.0
1870,89,World Soccer Winning Eleven 9,PC, 2006,0.44,79.0
1871,89,World Soccer Winning Eleven 9,XBOX, 2006,0.44,79.0
1872,78,World Soccer Winning Eleven 9,PSP, 2006,0.44,79.0
1873,94,Gears of War,X360, 2006,0.02,78.0
1874,87,Gears of War,PC, 2007,0.02,78.0
1875,66,Disaster Report,PS2, 2003,0.21,80.0
1876,83,Clubhouse Games,DS, 2006,3.45,84.0
1877,78,SingStar '80s,PS2, 2007,1.3,83.0
1878,85,Indigo Prophecy,PC, 2005,0.02,83.0
1879,83,Indigo Prophecy,PS2, 2005,0.02,83.0
1880,84,Indigo Prophecy,XBOX, 2005,0.02,83.0
1881,79,L.A. Noire,Switch, 2017,2.7,78.0
1882,76,L.A. Noire,PS4, 2017,2.7,78.0
1883,77,L.A. Noire,XONE, 2017,2.7,78.0
1884,89,L.A. Noire,X360, 2011,2.7,78.0
1885,89,L.A. Noire,PS3, 2011,2.7,78.0
1886,66,Dragon Ball Z: Budokai 2,PS2, 2003,0.27,58.0
1887,66,Dragon Ball Z: Budokai 2,GC, 2004,0.27,58.0
1888,94,Sid Meier's Civilization IV,PC, 2005,0.16,83.0
1889,70,Wing Commander: Prophecy,GBA, 2003,0.05,83.0
1890,89,Assassin's Creed: Brotherhood,X360, 2010,0.59,82.0
1891,88,Assassin's Creed: Brotherhood,PC, 2011,0.59,82.0
1892,90,Assassin's Creed: Brotherhood,PS3, 2010,0.59,82.0
1893,78,Dragon's Dogma,PS3, 2012,0.79,78.0
1894,75,Dragon's Dogma,X360, 2012,0.79,78.0
1895,56,World Racing,XBOX, 2003,0.07,81.0
1896,81,Sleeping Dogs,PC, 2012,0.12,82.0
1897,80,Sleeping Dogs,X360, 2012,0.12,82.0
1898,83,Sleeping Dogs,PS3, 2012,0.12,82.0
1899,80,WWE SmackDown vs. Raw 2010,X360, 2009,0.53,83.0
1900,75,WWE SmackDown vs. Raw 2010,DS, 2009,0.53,83.0
1901,81,WWE SmackDown vs. Raw 2010,PS3, 2009,0.53,83.0
1902,78,WWE SmackDown vs. Raw 2010,WII, 2009,0.53,83.0
1903,67,Fragile Dreams: Farewell Ruins of the Moon,WII, 2010,0.36,83.0
1904,77,Tales of Graces f,PS3, 2012,0.98,82.0
1905,80,Wave Race: Blue Storm,GC, 2001,0.6,83.0
1906,93,Rock Band 3,X360, 2010,0.09,55.0
1907,91,Rock Band 3,PS3, 2010,0.09,55.0
1908,91,Rock Band 3,WII, 2010,0.09,55.0
1909,79,Rock Band 3,DS, 2010,0.09,55.0
1910,57,Armored Core: Nine Breaker,PS2, 2005,0.07,82.0
1911,61,Muppets Party Cruise,PS2, 2003,0.06,80.0
1912,77,Etrian Odyssey III: The Drowned City,DS, 2010,0.31,80.0
1913,73,Super Robot Taisen OG Saga: Endless Frontier,DS, 2009,0.08,90.0
1914,81,Empire Earth,PC, 2001,0.05,82.0
1915,61,Rogue Ops,PS2, 2003,0.23,92.0
1916,79,NFL Fever 2002,XBOX, 2001,0.99,85.0
1917,83,Pinball Hall of Fame: The Williams Collection,X360, 2009,0.1,73.0
1918,82,Pinball Hall of Fame: The Williams Collection,WII, 2008,0.1,73.0
1919,82,Pinball Hall of Fame: The Williams Collection,PS3, 2009,0.1,73.0
1920,84,Tiger Woods PGA Tour 11,WII, 2010,0.52,78.0
1921,79,Tiger Woods PGA Tour 11,X360, 2010,0.52,78.0
1922,78,Tiger Woods PGA Tour 11,PS3, 2010,0.52,78.0
1923,77,Kinetica,PS2, 2001,0.32,83.0
1924,78,Amped: Freestyle Snowboarding,XBOX, 2001,0.82,90.0
1925,80,Broken Sword: The Shadow of the Templars,GBA, 2002,0.06,78.0
1926,80,LEGO City Undercover,WIIU, 2013,1.1,82.0
1927,78,LEGO City Undercover,Switch, 2017,1.1,82.0
1928,77,LEGO City Undercover,PS4, 2017,1.1,82.0
1929,77,LEGO City Undercover,XONE, 2017,1.1,82.0
1930,64,Test Drive Off-Road Wide Open,XBOX, 2001,0.18,83.0
1931,70,Test Drive Off-Road Wide Open,PS2, 2001,0.18,83.0
1932,79,Mega Man Battle Network,GBA, 2001,0.42,89.0
1933,70,.hack//Outbreak Part 3,PS2, 2003,0.46,87.0
1934,68,Deadly Premonition,X360, 2010,0.26,82.0
1935,82,Tekken Tag Tournament 2,PS3, 2012,0.34,75.0
1936,83,Tekken Tag Tournament 2,X360, 2012,0.34,75.0
1937,76,Spec Ops: The Line,X360, 2012,0.23,82.0
1938,76,Spec Ops: The Line,PC, 2012,0.23,82.0
1939,77,Spec Ops: The Line,PS3, 2012,0.23,82.0
1940,74,Dance Dance Revolution Disney Mix,PS, 2001,0.04,83.0
1941,78,World Tour Soccer 2003,PS2, 2003,0.14,83.0
1942,79,Otogi 2: Immortal Warriors,XBOX, 2004,0.05,83.0
1943,82,The Book of Unwritten Tales,PC, 2011,0.1,82.0
1944,78,Brandish: The Dark Revenant,PSP, 2015,0.02,83.0
1945,56,Colosseum: Road to Freedom,PS2, 2005,0.07,83.0
1946,75,Ace Combat X: Skies of Deception,PSP, 2006,0.99,83.0
1947,75,Baten Kaitos Origins,GC, 2006,0.1,89.0
1948,75,Mortal Kombat: Armageddon,PS2, 2006,0.23,84.0
1949,71,Mortal Kombat: Armageddon,WII, 2007,0.23,84.0
1950,77,Mortal Kombat: Armageddon,XBOX, 2006,0.23,84.0
1951,93,Viewtiful Joe,GC, 2003,0.28,85.0
1952,90,Viewtiful Joe,PS2, 2004,0.28,85.0
1953,74,Infected,PSP, 2005,0.15,83.0
1954,79,Until Dawn,PS4, 2015,1.66,82.0
1955,75,Bloody Roar: Primal Fury,GC, 2002,0.18,85.0
1956,58,The Lord of the Rings: Aragorn's Quest,WII, 2010,0.17,60.0
1957,58,The Lord of the Rings: Aragorn's Quest,PS3, 2010,0.17,60.0
1958,86,ESPN College Hoops 2K5,XBOX, 2004,0.38,83.0
1959,86,ESPN College Hoops 2K5,PS2, 2004,0.38,83.0
1960,86,Viewtiful Joe 2,GC, 2004,0.21,77.0
1961,85,Viewtiful Joe 2,PS2, 2004,0.21,77.0
1962,79,Sonic Advance 3,GBA, 2004,1.4,84.0
1963,83,Zero Escape: Zero Time Dilemma,VITA, 2016,0.06,83.0
1964,78,Zero Escape: Zero Time Dilemma,PC, 2016,0.06,83.0
1965,81,Zero Escape: Zero Time Dilemma,3DS, 2016,0.06,83.0
1966,80,Zero Escape: Zero Time Dilemma,PS4, 2017,0.06,83.0
1967,85,Thief: Deadly Shadows,PC, 2004,0.17,73.0
1968,82,Thief: Deadly Shadows,XBOX, 2004,0.17,73.0
1969,79,Chessmaster,XBOX, 2004,0.13,90.0
1970,79,Chessmaster,PS2, 2003,0.13,90.0
1971,72,Disney Golf,PS2, 2002,0.17,83.0
1972,75,Stubbs the Zombie in Rebel Without a Pulse,XBOX, 2005,0.11,81.0
1973,72,Stubbs the Zombie in Rebel Without a Pulse,PC, 2005,0.11,81.0
1974,75,Sly Cooper: Thieves in Time,PS3, 2013,0.25,82.0
1975,75,Sly Cooper: Thieves in Time,VITA, 2013,0.25,82.0
1976,92,NFL 2K3,GC, 2002,0.22,83.0
1977,93,NFL 2K3,PS2, 2002,0.22,83.0
1978,74,Tak: The Great Juju Challenge,PS2, 2005,0.15,93.0
1979,75,Tak: The Great Juju Challenge,GC, 2005,0.15,93.0
1980,69,Gallop Racer 2006,PS2, 2006,0.1,83.0
1981,88,JSRF: Jet Set Radio Future,XBOX, 2002,0.21,82.0
1982,64,Operation Flashpoint: Elite,XBOX, 2005,0.04,83.0
1983,87,Jak II,PS2, 2003,2.78,82.0
1984,80,Syberia II,PC, 2004,0.02,83.0
1985,71,Syberia II,XBOX, 2004,0.02,83.0
1986,73,Cold Winter,PS2, 2005,0.11,82.0
1987,77,Grandia III,PS2, 2006,0.49,83.0
1988,78,Rabbids Go Home,WII, 2009,1.12,83.0
1989,70,Rabbids Go Home,DS, 2009,1.12,83.0
1990,48,Beat Down: Fists of Vengeance,PS2, 2005,0.17,81.0
1991,73,Freedom Wars,VITA, 2014,0.65,83.0
1992,87,Jeanne d'Arc,PSP, 2007,0.33,82.0
1993,69,Kororinpa: Marble Mania,WII, 2007,0.13,87.0
1994,84,Enemy Territory: Quake Wars,PC, 2007,0.02,83.0
1995,69,Enemy Territory: Quake Wars,X360, 2008,0.02,83.0
1996,60,Enemy Territory: Quake Wars,PS3, 2008,0.02,83.0
1997,84,Warhawk,PS3, 2007,1.06,84.0
1998,58,Code Lyoko: Quest for Infinity,WII, 2007,0.09,85.0
1999,66,The Last Remnant,PC, 2009,0.01,83.0
2000,66,The Last Remnant,X360, 2008,0.01,83.0
2001,88,F.E.A.R.,PC, 2005,0.34,73.0
2002,72,F.E.A.R.,PS3, 2007,0.34,73.0
2003,85,F.E.A.R.,X360, 2006,0.34,73.0
2004,75,Test Drive Unlimited,PS2, 2007,0.02,81.0
2005,82,Test Drive Unlimited,X360, 2006,0.02,81.0
2006,79,Test Drive Unlimited,PC, 2007,0.02,81.0
2007,80,Test Drive Unlimited,PSP, 2007,0.02,81.0
2008,76,The Suffering: Ties That Bind,XBOX, 2005,0.09,91.0
2009,75,The Suffering: Ties That Bind,PS2, 2005,0.09,91.0
2010,73,The Suffering: Ties That Bind,PC, 2005,0.09,91.0
2011,60,Urban Reign,PS2, 2005,0.08,82.0
2012,67,Freestyle Metal X,PS2, 2003,0.09,83.0
2013,60,Obscure: The Aftermath,PS2, 2008,0.09,82.0
2014,53,Obscure: The Aftermath,WII, 2008,0.09,82.0
2015,66,Obscure: The Aftermath,PSP, 2009,0.09,82.0
2016,59,Obscure: The Aftermath,PC, 2008,0.09,82.0
2017,72,Danganronpa Another Episode: Ultra Despair Girls,VITA, 2015,0.21,84.0
2018,67,Danganronpa Another Episode: Ultra Despair Girls,PS4, 2017,0.21,84.0
2019,42,Star Trek: Shattered Universe,PS2, 2004,0.04,40.0
2020,41,Star Trek: Shattered Universe,XBOX, 2004,0.04,40.0
2021,78,Disney's Extreme Skate Adventure,PS2, 2003,0.11,83.0
2022,76,Disney's Extreme Skate Adventure,XBOX, 2003,0.11,83.0
2023,76,Disney's Extreme Skate Adventure,GC, 2003,0.11,83.0
2024,87,Puzzle Quest: Challenge of the Warlords,X360, 2007,0.02,80.0
2025,82,Puzzle Quest: Challenge of the Warlords,DS, 2007,0.02,80.0
2026,84,Puzzle Quest: Challenge of the Warlords,PSP, 2007,0.02,80.0
2027,84,Puzzle Quest: Challenge of the Warlords,PC, 2007,0.02,80.0
2028,78,Puzzle Quest: Challenge of the Warlords,PS2, 2007,0.02,80.0
2029,71,Puzzle Quest: Challenge of the Warlords,WII, 2007,0.02,80.0
2030,86,Supreme Commander,PC, 2007,0.05,83.0
2031,56,Supreme Commander,X360, 2008,0.05,83.0
2032,70,Hot Shots Tennis,PS2, 2007,0.9,81.0
2033,76,Overlord,X360, 2007,0.02,81.0
2034,81,Overlord,PC, 2007,0.02,81.0
2035,76,Hyrule Warriors,WIIU, 2014,1.23,83.0
2036,75,Etrian Odyssey,DS, 2007,0.33,85.0
2037,92,Rock Band 2,X360, 2008,1.02,77.0
